timestamp,location,price_per_mwh
2027-01-08T04:00:00Z,HB_NORTH,28.08
2027-01-08T04:00:00Z,HB_SOUTH,28.43
2027-01-08T05:00:00Z,HB_WEST,20.98
2027-01-08T05:00:00Z,HB_NORTH,28.26
2027-01-08T05:00:00Z,HB_SOUTH,27.13
2027-01-08T06:00:00Z,HB_WEST,21.94
2027-01-08T06:00:00Z,HB_NORTH,27.07
2027-01-08T06:00:00Z,HB_SOUTH,28.38
2027-01-08T07:00:00Z,HB_WEST,19.84
2027-01-08T07:00:00Z,HB_NORTH,27.81
2027-01-08T07:00:00Z,HB_SOUTH,28.02
2027-01-08T08:00:00Z,HB_WEST,22.18
2027-01-08T08:00:00Z,HB_NORTH,25.96
2027-01-08T08:00:00Z,HB_SOUTH,31.62
2027-01-08T09:00:00Z,HB_WEST,24.18
2027-01-08T09:00:00Z,HB_NORTH,25.16
2027-01-08T09:00:00Z,HB_SOUTH,27.22
2027-01-08T10:00:00Z,HB_WEST,21.07
2027-01-08T10:00:00Z,HB_NORTH,24.96
2027-01-08T10:00:00Z,HB_SOUTH,31.29
2027-01-08T11:00:00Z,HB_WEST,20.76
2027-01-08T11:00:00Z,HB_NORTH,30.18
2027-01-08T11:00:00Z,HB_SOUTH,27.89
2027-01-08T12:00:00Z,HB_WEST,26.21
2027-01-08T12:00:00Z,HB_NORTH,28.49
2027-01-08T12:00:00Z,HB_SOUTH,35.28
2027-01-08T13:00:00Z,HB_WEST,31.55
2027-01-08T13:00:00Z,HB_NORTH,33.92
2027-01-08T13:00:00Z,HB_SOUTH,36.32
2027-01-08T14:00:00Z,HB_WEST,32.3
2027-01-08T14:00:00Z,HB_NORTH,34.85
2027-01-08T14:00:00Z,HB_SOUTH,38.84
2027-01-08T15:00:00Z,HB_WEST,26.44
2027-01-08T15:00:00Z,HB_NORTH,28.94
2027-01-08T15:00:00Z,HB_SOUTH,34.33
2027-01-08T16:00:00Z,HB_WEST,20.97
2027-01-08T16:00:00Z,HB_NORTH,25.59
2027-01-08T16:00:00Z,HB_SOUTH,29.17
2027-01-08T17:00:00Z,HB_WEST,23.89
2027-01-08T17:00:00Z,HB_NORTH,29.46
2027-01-08T17:00:00Z,HB_SOUTH,26.16
2027-01-08T18:00:00Z,HB_WEST,22.09
2027-01-08T18:00:00Z,HB_NORTH,25.45
2027-01-08T18:00:00Z,HB_SOUTH,29.09
2027-01-08T19:00:00Z,HB_WEST,20.58
2027-01-08T19:00:00Z,HB_NORTH,28.56
2027-01-08T19:00:00Z,HB_SOUTH,29.73
2027-01-08T20:00:00Z,HB_WEST,22.13
2027-01-08T20:00:00Z,HB_NORTH,25.12
2027-01-08T20:00:00Z,HB_SOUTH,30.61
2027-01-08T21:00:00Z,HB_WEST,25.93
2027-01-08T21:00:00Z,HB_NORTH,30.03
2027-01-08T21:00:00Z,HB_SOUTH,31.52
2027-01-08T22:00:00Z,HB_WEST,27.88
2027-01-08T22:00:00Z,HB_NORTH,36.17
2027-01-08T22:00:00Z,HB_SOUTH,38.72
2027-01-08T23:00:00Z,HB_WEST,41.12
2027-01-08T23:00:00Z,HB_NORTH,41.17
2027-01-08T23:00:00Z,HB_SOUTH,42.81
2027-01-09T00:00:00Z,HB_WEST,34.06
2027-01-09T00:00:00Z,HB_NORTH,37.2
2027-01-09T00:00:00Z,HB_SOUTH,38.79
2027-01-09T01:00:00Z,HB_WEST,33.26
2027-01-09T01:00:00Z,HB_NORTH,39.83
2027-01-09T01:00:00Z,HB_SOUTH,37.19
2027-01-09T02:00:00Z,HB_WEST,26.81
2027-01-09T02:00:00Z,HB_NORTH,33.99
2027-01-09T02:00:00Z,HB_SOUTH,34.85
2027-01-09T03:00:00Z,HB_WEST,22.02
2027-01-09T03:00:00Z,HB_NORTH,27.18
2027-01-09T03:00:00Z,HB_SOUTH,27.45
2027-01-09T04:00:00Z,HB_WEST,24.33
2027-01-09T04:00:00Z,HB_NORTH,28.52
2027-01-09T04:00:00Z,HB_SOUTH,29.0
2027-01-09T05:00:00Z,HB_WEST,22.16
2027-01-09T05:00:00Z,HB_NORTH,24.72
2027-01-09T05:00:00Z,HB_SOUTH,30.32
2027-01-09T06:00:00Z,HB_WEST,20.28
2027-01-09T06:00:00Z,HB_NORTH,24.77
2027-01-09T06:00:00Z,HB_SOUTH,26.13
2027-01-09T07:00:00Z,HB_WEST,19.92
2027-01-09T07:00:00Z,HB_NORTH,28.43
2027-01-09T07:00:00Z,HB_SOUTH,31.55
2027-01-09T08:00:00Z,HB_WEST,20.82
2027-01-09T08:00:00Z,HB_NORTH,28.09
2027-01-09T08:00:00Z,HB_SOUTH,26.57
2027-01-09T09:00:00Z,HB_WEST,20.45
2027-01-09T09:00:00Z,HB_NORTH,24.77
2027-01-09T09:00:00Z,HB_SOUTH,26.74
2027-01-09T10:00:00Z,HB_WEST,20.86
2027-01-09T10:00:00Z,HB_NORTH,26.48
2027-01-09T10:00:00Z,HB_SOUTH,31.54
2027-01-09T11:00:00Z,HB_WEST,23.68
2027-01-09T11:00:00Z,HB_NORTH,26.98
2027-01-09T11:00:00Z,HB_SOUTH,29.41
2027-01-09T12:00:00Z,HB_WEST,21.31
2027-01-09T12:00:00Z,HB_NORTH,26.43
2027-01-09T12:00:00Z,HB_SOUTH,27.64
2027-01-09T13:00:00Z,HB_WEST,25.69
2027-01-09T13:00:00Z,HB_NORTH,33.02
2027-01-09T13:00:00Z,HB_SOUTH,29.9
2027-01-09T14:00:00Z,HB_WEST,25.44
2027-01-09T14:00:00Z,HB_NORTH,28.63
2027-01-09T14:00:00Z,HB_SOUTH,30.68
2027-01-09T15:00:00Z,HB_WEST,22.96
2027-01-09T15:00:00Z,HB_NORTH,28.75
2027-01-09T15:00:00Z,HB_SOUTH,27.95
2027-01-09T16:00:00Z,HB_WEST,23.04
2027-01-09T16:00:00Z,HB_NORTH,26.73
2027-01-09T16:00:00Z,HB_SOUTH,28.62
2027-01-09T17:00:00Z,HB_WEST,19.94
2027-01-09T17:00:00Z,HB_NORTH,25.83
2027-01-09T17:00:00Z,HB_SOUTH,31.06
2027-01-09T18:00:00Z,HB_WEST,22.71
2027-01-09T18:00:00Z,HB_NORTH,29.41
2027-01-09T18:00:00Z,HB_SOUTH,27.38
2027-01-09T19:00:00Z,HB_WEST,24.02
2027-01-09T19:00:00Z,HB_NORTH,24.77
2027-01-09T19:00:00Z,HB_SOUTH,26.23
2027-01-09T20:00:00Z,HB_WEST,20.78
2027-01-09T20:00:00Z,HB_NORTH,24.85
2027-01-09T20:00:00Z,HB_SOUTH,30.69
2027-01-09T21:00:00Z,HB_WEST,21.13
2027-01-09T21:00:00Z,HB_NORTH,29.75
2027-01-09T21:00:00Z,HB_SOUTH,32.42
2027-01-09T22:00:00Z,HB_WEST,28.29
2027-01-09T22:00:00Z,HB_NORTH,34.28
2027-01-09T22:00:00Z,HB_SOUTH,31.1
2027-01-09T23:00:00Z,HB_WEST,33.3
2027-01-09T23:00:00Z,HB_NORTH,33.55
2027-01-09T23:00:00Z,HB_SOUTH,41.33
2027-01-10T00:00:00Z,HB_WEST,37.1
2027-01-10T00:00:00Z,HB_NORTH,40.55
2027-01-10T00:00:00Z,HB_SOUTH,39.1
2027-01-10T01:00:00Z,HB_WEST,31.97
2027-01-10T01:00:00Z,HB_NORTH,39.74
2027-01-10T01:00:00Z,HB_SOUTH,41.36
2027-01-10T02:00:00Z,HB_WEST,27.43
2027-01-10T02:00:00Z,HB_NORTH,31.31
2027-01-10T02:00:00Z,HB_SOUTH,33.28
2027-01-10T03:00:00Z,HB_WEST,21.34
2027-01-10T03:00:00Z,HB_NORTH,28.27
2027-01-10T03:00:00Z,HB_SOUTH,32.16
2027-01-10T04:00:00Z,HB_WEST,21.16
2027-01-10T04:00:00Z,HB_NORTH,25.07
2027-01-10T04:00:00Z,HB_SOUTH,29.8
2027-01-10T05:00:00Z,HB_WEST,21.34
2027-01-10T05:00:00Z,HB_NORTH,29.31
2027-01-10T05:00:00Z,HB_SOUTH,27.65
2027-01-10T06:00:00Z,HB_WEST,20.54
2027-01-10T06:00:00Z,HB_NORTH,25.65
2027-01-10T06:00:00Z,HB_SOUTH,31.72
2027-01-10T07:00:00Z,HB_WEST,22.76
2027-01-10T07:00:00Z,HB_NORTH,28.99
2027-01-10T07:00:00Z,HB_SOUTH,30.31
2027-01-10T08:00:00Z,HB_WEST,22.51
2027-01-10T08:00:00Z,HB_NORTH,25.87
2027-01-10T08:00:00Z,HB_SOUTH,31.02
2027-01-10T09:00:00Z,HB_WEST,19.94
2027-01-10T09:00:00Z,HB_NORTH,29.04
2027-01-10T09:00:00Z,HB_SOUTH,27.57
2027-01-10T10:00:00Z,HB_WEST,20.85
2027-01-10T10:00:00Z,HB_NORTH,25.43
2027-01-10T10:00:00Z,HB_SOUTH,31.04
2027-01-10T11:00:00Z,HB_WEST,20.76
2027-01-10T11:00:00Z,HB_NORTH,26.17
2027-01-10T11:00:00Z,HB_SOUTH,29.0
2027-01-10T12:00:00Z,HB_WEST,25.7
2027-01-10T12:00:00Z,HB_NORTH,29.76
2027-01-10T12:00:00Z,HB_SOUTH,29.02
2027-01-10T13:00:00Z,HB_WEST,26.5
2027-01-10T13:00:00Z,HB_NORTH,33.55
2027-01-10T13:00:00Z,HB_SOUTH,32.85
2027-01-10T14:00:00Z,HB_WEST,26.76
2027-01-10T14:00:00Z,HB_NORTH,31.61
2027-01-10T14:00:00Z,HB_SOUTH,31.68
2027-01-10T15:00:00Z,HB_WEST,21.29
2027-01-10T15:00:00Z,HB_NORTH,29.78
2027-01-10T15:00:00Z,HB_SOUTH,32.01
2027-01-10T16:00:00Z,HB_WEST,20.29
2027-01-10T16:00:00Z,HB_NORTH,28.16
2027-01-10T16:00:00Z,HB_SOUTH,30.77
2027-01-10T17:00:00Z,HB_WEST,22.51
2027-01-10T17:00:00Z,HB_NORTH,26.54
2027-01-10T17:00:00Z,HB_SOUTH,30.92
2027-01-10T18:00:00Z,HB_WEST,24.0
2027-01-10T18:00:00Z,HB_NORTH,24.73
2027-01-10T18:00:00Z,HB_SOUTH,26.35
2027-01-10T19:00:00Z,HB_WEST,22.31
2027-01-10T19:00:00Z,HB_NORTH,28.03
2027-01-10T19:00:00Z,HB_SOUTH,27.65
2027-01-10T20:00:00Z,HB_WEST,20.29
2027-01-10T20:00:00Z,HB_NORTH,24.66
2027-01-10T20:00:00Z,HB_SOUTH,27.69
2027-01-10T21:00:00Z,HB_WEST,22.6
2027-01-10T21:00:00Z,HB_NORTH,27.91
2027-01-10T21:00:00Z,HB_SOUTH,31.03
2027-01-10T22:00:00Z,HB_WEST,24.14
2027-01-10T22:00:00Z,HB_NORTH,33.21
2027-01-10T22:00:00Z,HB_SOUTH,34.41
2027-01-10T23:00:00Z,HB_WEST,34.06
2027-01-10T23:00:00Z,HB_NORTH,38.73
2027-01-10T23:00:00Z,HB_SOUTH,36.91
2027-01-11T00:00:00Z,HB_WEST,38.42
2027-01-11T00:00:00Z,HB_NORTH,43.19
2027-01-11T00:00:00Z,HB_SOUTH,44.44
2027-01-11T01:00:00Z,HB_WEST,36.52
2027-01-11T01:00:00Z,HB_NORTH,41.19
2027-01-11T01:00:00Z,HB_SOUTH,40.77
2027-01-11T02:00:00Z,HB_WEST,30.25
2027-01-11T02:00:00Z,HB_NORTH,37.77
2027-01-11T02:00:00Z,HB_SOUTH,39.62
2027-01-11T03:00:00Z,HB_WEST,22.32
2027-01-11T03:00:00Z,HB_NORTH,30.96
2027-01-11T03:00:00Z,HB_SOUTH,31.97
2027-01-11T04:00:00Z,HB_WEST,20.78
2027-01-11T04:00:00Z,HB_NORTH,29.22
2027-01-11T04:00:00Z,HB_SOUTH,29.36
2027-01-11T05:00:00Z,HB_WEST,23.24
2027-01-11T05:00:00Z,HB_NORTH,27.04
2027-01-11T05:00:00Z,HB_SOUTH,27.25
2027-01-11T06:00:00Z,HB_WEST,20.82
2027-01-11T06:00:00Z,HB_NORTH,28.68
2027-01-11T06:00:00Z,HB_SOUTH,27.13
2027-01-11T07:00:00Z,HB_WEST,22.47
2027-01-11T07:00:00Z,HB_NORTH,24.74
2027-01-11T07:00:00Z,HB_SOUTH,27.39
2027-01-11T08:00:00Z,HB_WEST,23.48
2027-01-11T08:00:00Z,HB_NORTH,29.08
2027-01-11T08:00:00Z,HB_SOUTH,30.65
2027-01-11T09:00:00Z,HB_WEST,22.5
2027-01-11T09:00:00Z,HB_NORTH,25.21
2027-01-11T09:00:00Z,HB_SOUTH,27.07
2027-01-11T10:00:00Z,HB_WEST,24.2
2027-01-11T10:00:00Z,HB_NORTH,28.91
2027-01-11T10:00:00Z,HB_SOUTH,29.08
2027-01-11T11:00:00Z,HB_WEST,21.34
2027-01-11T11:00:00Z,HB_NORTH,26.34
2027-01-11T11:00:00Z,HB_SOUTH,32.42
2027-01-11T12:00:00Z,HB_WEST,24.66
2027-01-11T12:00:00Z,HB_NORTH,31.64
2027-01-11T12:00:00Z,HB_SOUTH,30.21
2027-01-11T13:00:00Z,HB_WEST,30.04
2027-01-11T13:00:00Z,HB_NORTH,36.47
2027-01-11T13:00:00Z,HB_SOUTH,39.21
2027-01-11T14:00:00Z,HB_WEST,31.86
2027-01-11T14:00:00Z,HB_NORTH,33.06
2027-01-11T14:00:00Z,HB_SOUTH,35.93
2027-01-11T15:00:00Z,HB_WEST,22.86
2027-01-11T15:00:00Z,HB_NORTH,32.18
2027-01-11T15:00:00Z,HB_SOUTH,34.09
2027-01-11T16:00:00Z,HB_WEST,20.94
2027-01-11T16:00:00Z,HB_NORTH,25.57
2027-01-11T16:00:00Z,HB_SOUTH,30.62
2027-01-11T17:00:00Z,HB_WEST,20.08
2027-01-11T17:00:00Z,HB_NORTH,27.51
2027-01-11T17:00:00Z,HB_SOUTH,28.71
2027-01-11T18:00:00Z,HB_WEST,21.8
2027-01-11T18:00:00Z,HB_NORTH,28.72
2027-01-11T18:00:00Z,HB_SOUTH,27.93
2027-01-11T19:00:00Z,HB_WEST,23.78
2027-01-11T19:00:00Z,HB_NORTH,27.44
2027-01-11T19:00:00Z,HB_SOUTH,30.66
2027-01-11T20:00:00Z,HB_WEST,24.42
2027-01-11T20:00:00Z,HB_NORTH,27.09
2027-01-11T20:00:00Z,HB_SOUTH,28.48
2027-01-11T21:00:00Z,HB_WEST,24.25
2027-01-11T21:00:00Z,HB_NORTH,30.17
2027-01-11T21:00:00Z,HB_SOUTH,30.35
2027-01-11T22:00:00Z,HB_WEST,30.63
2027-01-11T22:00:00Z,HB_NORTH,37.35
2027-01-11T22:00:00Z,HB_SOUTH,33.2
2027-01-11T23:00:00Z,HB_WEST,39.53
2027-01-11T23:00:00Z,HB_NORTH,40.1
2027-01-11T23:00:00Z,HB_SOUTH,43.4
2027-01-12T00:00:00Z,HB_WEST,39.18
2027-01-12T00:00:00Z,HB_NORTH,51.2
2027-01-12T00:00:00Z,HB_SOUTH,45.56
2027-01-12T01:00:00Z,HB_WEST,39.58
2027-01-12T01:00:00Z,HB_NORTH,44.31
2027-01-12T01:00:00Z,HB_SOUTH,41.36
2027-01-12T02:00:00Z,HB_WEST,27.25
2027-01-12T02:00:00Z,HB_NORTH,34.05
2027-01-12T02:00:00Z,HB_SOUTH,34.02
2027-01-12T03:00:00Z,HB_WEST,26.04
2027-01-12T03:00:00Z,HB_NORTH,29.82
2027-01-12T03:00:00Z,HB_SOUTH,31.93
2027-01-12T04:00:00Z,HB_WEST,23.53
2027-01-12T04:00:00Z,HB_NORTH,26.8
2027-01-12T04:00:00Z,HB_SOUTH,27.09
2027-01-12T05:00:00Z,HB_WEST,21.51
2027-01-12T05:00:00Z,HB_NORTH,27.31
2027-01-12T05:00:00Z,HB_SOUTH,28.45
2027-01-12T06:00:00Z,HB_WEST,21.64
2027-01-12T06:00:00Z,HB_NORTH,26.95
2027-01-12T06:00:00Z,HB_SOUTH,31.82
2027-01-12T07:00:00Z,HB_WEST,22.63
2027-01-12T07:00:00Z,HB_NORTH,29.28
2027-01-12T07:00:00Z,HB_SOUTH,26.26
2027-01-12T08:00:00Z,HB_WEST,23.09
2027-01-12T08:00:00Z,HB_NORTH,25.78
2027-01-12T08:00:00Z,HB_SOUTH,29.24
2027-01-12T09:00:00Z,HB_WEST,20.56
2027-01-12T09:00:00Z,HB_NORTH,25.46
2027-01-12T09:00:00Z,HB_SOUTH,26.51
2027-01-12T10:00:00Z,HB_WEST,20.07
2027-01-12T10:00:00Z,HB_NORTH,24.43
2027-01-12T10:00:00Z,HB_SOUTH,27.47
2027-01-12T11:00:00Z,HB_WEST,22.94
2027-01-12T11:00:00Z,HB_NORTH,25.68
2027-01-12T11:00:00Z,HB_SOUTH,28.75
2027-01-12T12:00:00Z,HB_WEST,26.6
2027-01-12T12:00:00Z,HB_NORTH,30.29
2027-01-12T12:00:00Z,HB_SOUTH,29.13
2027-01-12T13:00:00Z,HB_WEST,28.21
2027-01-12T13:00:00Z,HB_NORTH,37.47
2027-01-12T13:00:00Z,HB_SOUTH,39.05
2027-01-12T14:00:00Z,HB_WEST,32.08
2027-01-12T14:00:00Z,HB_NORTH,34.68
2027-01-12T14:00:00Z,HB_SOUTH,34.24
2027-01-12T15:00:00Z,HB_WEST,24.64
2027-01-12T15:00:00Z,HB_NORTH,27.94
2027-01-12T15:00:00Z,HB_SOUTH,33.17
2027-01-12T16:00:00Z,HB_WEST,22.59
2027-01-12T16:00:00Z,HB_NORTH,28.85
2027-01-12T16:00:00Z,HB_SOUTH,30.93
2027-01-12T17:00:00Z,HB_WEST,21.32
2027-01-12T17:00:00Z,HB_NORTH,25.35
2027-01-12T17:00:00Z,HB_SOUTH,26.39
2027-01-12T18:00:00Z,HB_WEST,24.14
2027-01-12T18:00:00Z,HB_NORTH,25.18
2027-01-12T18:00:00Z,HB_SOUTH,29.32
2027-01-12T19:00:00Z,HB_WEST,20.14
2027-01-12T19:00:00Z,HB_NORTH,24.96
2027-01-12T19:00:00Z,HB_SOUTH,31.68
2027-01-12T20:00:00Z,HB_WEST,24.08
2027-01-12T20:00:00Z,HB_NORTH,29.46
2027-01-12T20:00:00Z,HB_SOUTH,26.76
2027-01-12T21:00:00Z,HB_WEST,26.38
2027-01-12T21:00:00Z,HB_NORTH,26.68
2027-01-12T21:00:00Z,HB_SOUTH,31.65
2027-01-12T22:00:00Z,HB_WEST,26.97
2027-01-12T22:00:00Z,HB_NORTH,37.34
2027-01-12T22:00:00Z,HB_SOUTH,35.19
2027-01-12T23:00:00Z,HB_WEST,39.85
2027-01-12T23:00:00Z,HB_NORTH,38.72
2027-01-12T23:00:00Z,HB_SOUTH,43.15
2027-01-13T00:00:00Z,HB_WEST,45.17
2027-01-13T00:00:00Z,HB_NORTH,47.19
2027-01-13T00:00:00Z,HB_SOUTH,49.26
2027-01-13T01:00:00Z,HB_WEST,35.4
2027-01-13T01:00:00Z,HB_NORTH,39.98
2027-01-13T01:00:00Z,HB_SOUTH,46.12
2027-01-13T02:00:00Z,HB_WEST,31.81
2027-01-13T02:00:00Z,HB_NORTH,31.04
2027-01-13T02:00:00Z,HB_SOUTH,34.8
2027-01-13T03:00:00Z,HB_WEST,25.53
2027-01-13T03:00:00Z,HB_NORTH,30.31
2027-01-13T03:00:00Z,HB_SOUTH,28.44
2027-01-13T04:00:00Z,HB_WEST,22.74
2027-01-13T04:00:00Z,HB_NORTH,24.73
2027-01-13T04:00:00Z,HB_SOUTH,31.77
2027-01-13T05:00:00Z,HB_WEST,22.11
2027-01-13T05:00:00Z,HB_NORTH,24.44
2027-01-13T05:00:00Z,HB_SOUTH,31.23
2027-01-13T06:00:00Z,HB_WEST,21.4
2027-01-13T06:00:00Z,HB_NORTH,26.37
2027-01-13T06:00:00Z,HB_SOUTH,31.84
2027-01-13T07:00:00Z,HB_WEST,23.5
2027-01-13T07:00:00Z,HB_NORTH,26.63
2027-01-13T07:00:00Z,HB_SOUTH,26.28
2027-01-13T08:00:00Z,HB_WEST,23.58
2027-01-13T08:00:00Z,HB_NORTH,29.62
2027-01-13T08:00:00Z,HB_SOUTH,28.52
2027-01-13T09:00:00Z,HB_WEST,22.81
2027-01-13T09:00:00Z,HB_NORTH,28.24
2027-01-13T09:00:00Z,HB_SOUTH,31.24
2027-01-13T10:00:00Z,HB_WEST,23.12
2027-01-13T10:00:00Z,HB_NORTH,28.59
2027-01-13T10:00:00Z,HB_SOUTH,30.56
2027-01-13T11:00:00Z,HB_WEST,23.46
2027-01-13T11:00:00Z,HB_NORTH,27.23
2027-01-13T11:00:00Z,HB_SOUTH,31.8
2027-01-13T12:00:00Z,HB_WEST,24.14
2027-01-13T12:00:00Z,HB_NORTH,29.95
2027-01-13T12:00:00Z,HB_SOUTH,30.04
2027-01-13T13:00:00Z,HB_WEST,33.04
2027-01-13T13:00:00Z,HB_NORTH,32.41
2027-01-13T13:00:00Z,HB_SOUTH,39.17
2027-01-13T14:00:00Z,HB_WEST,29.92
2027-01-13T14:00:00Z,HB_NORTH,32.36
2027-01-13T14:00:00Z,HB_SOUTH,34.17
2027-01-13T15:00:00Z,HB_WEST,27.25
2027-01-13T15:00:00Z,HB_NORTH,28.95
2027-01-13T15:00:00Z,HB_SOUTH,35.42
2027-01-13T16:00:00Z,HB_WEST,23.21
2027-01-13T16:00:00Z,HB_NORTH,25.19
2027-01-13T16:00:00Z,HB_SOUTH,30.7
2027-01-13T17:00:00Z,HB_WEST,20.78
2027-01-13T17:00:00Z,HB_NORTH,29.35
2027-01-13T17:00:00Z,HB_SOUTH,26.51
2027-01-13T18:00:00Z,HB_WEST,23.21
2027-01-13T18:00:00Z,HB_NORTH,25.47
2027-01-13T18:00:00Z,HB_SOUTH,26.73
2027-01-13T19:00:00Z,HB_WEST,23.66
2027-01-13T19:00:00Z,HB_NORTH,28.26
2027-01-13T19:00:00Z,HB_SOUTH,29.29
2027-01-13T20:00:00Z,HB_WEST,22.67
2027-01-13T20:00:00Z,HB_NORTH,24.75
2027-01-13T20:00:00Z,HB_SOUTH,29.02
2027-01-13T21:00:00Z,HB_WEST,22.28
2027-01-13T21:00:00Z,HB_NORTH,27.4
2027-01-13T21:00:00Z,HB_SOUTH,30.08
2027-01-13T22:00:00Z,HB_WEST,27.21
2027-01-13T22:00:00Z,HB_NORTH,32.47
2027-01-13T22:00:00Z,HB_SOUTH,38.78
2027-01-13T23:00:00Z,HB_WEST,34.79
2027-01-13T23:00:00Z,HB_NORTH,38.45
2027-01-13T23:00:00Z,HB_SOUTH,40.98
2027-01-14T00:00:00Z,HB_WEST,46.1
2027-01-14T00:00:00Z,HB_NORTH,45.72
2027-01-14T00:00:00Z,HB_SOUTH,44.32
2027-01-14T01:00:00Z,HB_WEST,36.56
2027-01-14T01:00:00Z,HB_NORTH,43.77
2027-01-14T01:00:00Z,HB_SOUTH,44.77
2027-01-14T02:00:00Z,HB_WEST,30.58
2027-01-14T02:00:00Z,HB_NORTH,31.78
2027-01-14T02:00:00Z,HB_SOUTH,39.06
2027-01-14T03:00:00Z,HB_WEST,22.2
2027-01-14T03:00:00Z,HB_NORTH,28.84
2027-01-14T03:00:00Z,HB_SOUTH,28.81
2027-01-14T04:00:00Z,HB_WEST,23.34
2027-01-14T04:00:00Z,HB_NORTH,29.7
2027-01-14T04:00:00Z,HB_SOUTH,26.56
2027-01-14T05:00:00Z,HB_WEST,22.57
2027-01-14T05:00:00Z,HB_NORTH,24.37
2027-01-14T05:00:00Z,HB_SOUTH,26.17
2027-01-14T06:00:00Z,HB_WEST,20.58
2027-01-14T06:00:00Z,HB_NORTH,29.28
2027-01-14T06:00:00Z,HB_SOUTH,30.36
2027-01-14T07:00:00Z,HB_WEST,22.27
2027-01-14T07:00:00Z,HB_NORTH,28.51
2027-01-14T07:00:00Z,HB_SOUTH,31.39
2027-01-14T08:00:00Z,HB_WEST,22.0
2027-01-14T08:00:00Z,HB_NORTH,24.37
2027-01-14T08:00:00Z,HB_SOUTH,29.67
2027-01-14T09:00:00Z,HB_WEST,22.22
2027-01-14T09:00:00Z,HB_NORTH,24.47
2027-01-14T09:00:00Z,HB_SOUTH,29.69
2027-01-14T10:00:00Z,HB_WEST,20.78
2027-01-14T10:00:00Z,HB_NORTH,24.65
2027-01-14T10:00:00Z,HB_SOUTH,29.83
2027-01-14T11:00:00Z,HB_WEST,20.78
2027-01-14T11:00:00Z,HB_NORTH,28.92
2027-01-14T11:00:00Z,HB_SOUTH,32.3
2027-01-14T12:00:00Z,HB_WEST,23.76
2027-01-14T12:00:00Z,HB_NORTH,31.93
2027-01-14T12:00:00Z,HB_SOUTH,34.99
2027-01-14T13:00:00Z,HB_WEST,29.01
2027-01-14T13:00:00Z,HB_NORTH,35.59
2027-01-14T13:00:00Z,HB_SOUTH,39.07
2027-01-14T14:00:00Z,HB_WEST,30.8
2027-01-14T14:00:00Z,HB_NORTH,38.12
2027-01-14T14:00:00Z,HB_SOUTH,36.59
2027-01-14T15:00:00Z,HB_WEST,26.89
2027-01-14T15:00:00Z,HB_NORTH,28.38
2027-01-14T15:00:00Z,HB_SOUTH,32.13
2027-01-14T16:00:00Z,HB_WEST,21.31
2027-01-14T16:00:00Z,HB_NORTH,25.49
2027-01-14T16:00:00Z,HB_SOUTH,31.34
2027-01-14T17:00:00Z,HB_WEST,22.93
2027-01-14T17:00:00Z,HB_NORTH,29.42
2027-01-14T17:00:00Z,HB_SOUTH,30.53
2027-01-14T18:00:00Z,HB_WEST,22.49
2027-01-14T18:00:00Z,HB_NORTH,27.93
2027-01-14T18:00:00Z,HB_SOUTH,30.13
2027-01-14T19:00:00Z,HB_WEST,22.66
2027-01-14T19:00:00Z,HB_NORTH,29.56
2027-01-14T19:00:00Z,HB_SOUTH,29.76
2027-01-14T20:00:00Z,HB_WEST,23.98
2027-01-14T20:00:00Z,HB_NORTH,28.24
2027-01-14T20:00:00Z,HB_SOUTH,26.82
2027-01-14T21:00:00Z,HB_WEST,25.44
2027-01-14T21:00:00Z,HB_NORTH,26.36
2027-01-14T21:00:00Z,HB_SOUTH,31.94
2027-01-14T22:00:00Z,HB_WEST,30.35
2027-01-14T22:00:00Z,HB_NORTH,36.68
2027-01-14T22:00:00Z,HB_SOUTH,37.32
2027-01-14T23:00:00Z,HB_WEST,39.19
2027-01-14T23:00:00Z,HB_NORTH,42.97
2027-01-14T23:00:00Z,HB_SOUTH,40.68
2027-01-15T00:00:00Z,HB_WEST,44.2
2027-01-15T00:00:00Z,HB_NORTH,50.24
2027-01-15T00:00:00Z,HB_SOUTH,45.21
2027-01-15T01:00:00Z,HB_WEST,37.68
2027-01-15T01:00:00Z,HB_NORTH,42.69
2027-01-15T01:00:00Z,HB_SOUTH,43.6
2027-01-15T02:00:00Z,HB_WEST,31.69
2027-01-15T02:00:00Z,HB_NORTH,32.09
2027-01-15T02:00:00Z,HB_SOUTH,32.83
2027-01-15T03:00:00Z,HB_WEST,21.83
2027-01-15T03:00:00Z,HB_NORTH,29.68
2027-01-15T03:00:00Z,HB_SOUTH,32.37
2027-01-15T04:00:00Z,HB_WEST,23.13
2027-01-15T04:00:00Z,HB_NORTH,26.28
2027-01-15T04:00:00Z,HB_SOUTH,28.82
2027-01-15T05:00:00Z,HB_WEST,20.12
2027-01-15T05:00:00Z,HB_NORTH,27.85
2027-01-15T05:00:00Z,HB_SOUTH,28.86
2027-01-15T06:00:00Z,HB_WEST,22.26
2027-01-15T06:00:00Z,HB_NORTH,24.52
2027-01-15T06:00:00Z,HB_SOUTH,27.32
2027-01-15T07:00:00Z,HB_WEST,23.78
2027-01-15T07:00:00Z,HB_NORTH,28.53
2027-01-15T07:00:00Z,HB_SOUTH,30.29
2027-01-15T08:00:00Z,HB_WEST,21.71
2027-01-15T08:00:00Z,HB_NORTH,28.4
